id,emergency_flag,end_time,imbalance_price_flag,imbalance_price_tag,net_imbalance_volume,net_imbalance_volume_tag,no_marginal_flag,participant_name,pboa,price_average_reference_tag,qboa,rank,resource_name,row_id,so_flag,start_time,trade_date,from_file,uploaded_date
7140933,1,2022-04-25T09:55:00,0,0,24.462,1,0,PT_500045,250.07,0,7.079,15,GU_500822,33,0,2022-04-25T09:50:00,2022-04-25,PUB_5MinImbalPrcSuppInfo_202204250950.xml,2022-04-26 01:00:00.437257
7140899,1,2022-04-25T08:10:00,0,1,31.589,1,0,PT_500045,250.07,1,1.434,22,GU_500822,51,0,2022-04-25T08:05:00,2022-04-25,PUB_5MinImbalPrcSuppInfo_202204250805.xml,2022-04-26 01:00:00.437257
7140898,1,2022-04-25T08:10:00,0,0.11,31.589,1,0,PT_500045,250.07,0.11,6.316,21,GU_500822,50,0,2022-04-25T08:05:00,2022-04-25,PUB_5MinImbalPrcSuppInfo_202204250805.xml,2022-04-26 01:00:00.437257
7140847,1,2022-04-25T06:45:00,0,1,17.851,1,0,PT_500045,250.07,1,2.39,26,GU_500822,52,1,2022-04-25T06:40:00,2022-04-25,PUB_5MinImbalPrcSuppInfo_202204250640.xml,2022-04-26 01:00:00.437257
7140846,1,2022-04-25T06:45:00,0,1,17.851,1,0,PT_500045,250.07,1,2.39,26,GU_500822,51,1,2022-04-25T06:40:00,2022-04-25,PUB_5MinImbalPrcSuppInfo_202204250640.xml,2022-04-26 01:00:00.437257
7140845,1,2022-04-25T06:45:00,0,1,17.851,1,0,PT_500045,250.07,1,2.39,26,GU_500822,50,1,2022-04-25T06:40:00,2022-04-25,PUB_5MinImbalPrcSuppInfo_202204250640.xml,2022-04-26 01:00:00.437257
7140844,1,2022-04-25T06:45:00,0,0.03,17.851,1,0,PT_500045,250.07,0.03,5.36,25,GU_500822,49,1,2022-04-25T06:40:00,2022-04-25,PUB_5MinImbalPrcSuppInfo_202204250640.xml,2022-04-26 01:00:00.437257
7140843,1,2022-04-25T06:45:00,0,0.03,17.851,1,0,PT_500045,250.07,0.03,5.36,25,GU_500822,48,1,2022-04-25T06:40:00,2022-04-25,PUB_5MinImbalPrcSuppInfo_202204250640.xml,2022-04-26 01:00:00.437257
7140842,1,2022-04-25T06:45:00,0,0.03,17.851,1,0,PT_500045,250.07,0.03,5.36,25,GU_500822,47,1,2022-04-25T06:40:00,2022-04-25,PUB_5MinImbalPrcSuppInfo_202204250640.xml,2022-04-26 01:00:00.437257
7140794,1,2022-04-25T06:50:00,0,0,21.972,1,0,PT_500045,250.07,0,3.852,22,GU_500822,43,0,2022-04-25T06:45:00,2022-04-25,PUB_5MinImbalPrcSuppInfo_202204250645.xml,2022-04-26 01:00:00.437257
7140793,1,2022-04-25T06:50:00,0,0,21.972,1,0,PT_500045,250.07,0,3.852,22,GU_500822,42,0,2022-04-25T06:45:00,2022-04-25,PUB_5MinImbalPrcSuppInfo_202204250645.xml,2022-04-26 01:00:00.437257
7140792,1,2022-04-25T06:50:00,0,0,21.972,1,0,PT_500045,250.07,0,3.898,21,GU_500822,41,0,2022-04-25T06:45:00,2022-04-25,PUB_5MinImbalPrcSuppInfo_202204250645.xml,2022-04-26 01:00:00.437257
7140791,1,2022-04-25T06:50:00,0,0,21.972,1,0,PT_500045,250.07,0,3.898,21,GU_500822,40,0,2022-04-25T06:45:00,2022-04-25,PUB_5MinImbalPrcSuppInfo_202204250645.xml,2022-04-26 01:00:00.437257
7140750,1,2022-04-25T07:50:00,0,0,35.326,1,0,PT_500045,250.07,0,3.852,22,GU_500822,50,0,2022-04-25T07:45:00,2022-04-25,PUB_5MinImbalPrcSuppInfo_202204250745.xml,2022-04-26 01:00:00.437257
7140749,1,2022-04-25T07:50:00,0,0,35.326,1,0,PT_500045,250.07,0,3.898,21,GU_500822,49,0,2022-04-25T07:45:00,2022-04-25,PUB_5MinImbalPrcSuppInfo_202204250745.xml,2022-04-26 01:00:00.437257
7140699,1,2022-04-25T07:25:00,0,0,40.425,1,0,PT_500045,250.07,0,0.671,24,GU_500822,51,0,2022-04-25T07:20:00,2022-04-25,PUB_5MinImbalPrcSuppInfo_202204250720.xml,2022-04-26 01:00:00.437257
7140698,1,2022-04-25T07:25:00,0,0,40.425,1,0,PT_500045,250.07,0,0.671,24,GU_500822,50,0,2022-04-25T07:20:00,2022-04-25,PUB_5MinImbalPrcSuppInfo_202204250720.xml,2022-04-26 01:00:00.437257
7140697,1,2022-04-25T07:25:00,0,0,40.425,1,0,PT_500045,250.07,0,0.671,24,GU_500822,49,0,2022-04-25T07:20:00,2022-04-25,PUB_5MinImbalPrcSuppInfo_202204250720.xml,2022-04-26 01:00:00.437257
7140696,1,2022-04-25T07:25:00,0,0,40.425,1,0,PT_500045,250.07,0,7.079,23,GU_500822,48,0,2022-04-25T07:20:00,2022-04-25,PUB_5MinImbalPrcSuppInfo_202204250720.xml,2022-04-26 01:00:00.437257
7140695,1,2022-04-25T07:25:00,0,0,40.425,1,0,PT_500045,250.07,0,7.079,23,GU_500822,47,0,2022-04-25T07:20:00,2022-04-25,PUB_5MinImbalPrcSuppInfo_202204250720.xml,2022-04-26 01:00:00.437257
7140694,1,2022-04-25T07:25:00,0,0,40.425,1,0,PT_500045,250.07,0,7.079,23,GU_500822,46,0,2022-04-25T07:20:00,2022-04-25,PUB_5MinImbalPrcSuppInfo_202204250720.xml,2022-04-26 01:00:00.437257
7140647,1,2022-04-25T07:30:00,0,0,38.675,1,0,PT_500045,250.07,0,7.75,24,GU_500822,46,0,2022-04-25T07:25:00,2022-04-25,PUB_5MinImbalPrcSuppInfo_202204250725.xml,2022-04-26 01:00:00.437257
7140646,1,2022-04-25T07:30:00,0,0,38.675,1,0,PT_500045,250.07,0,7.75,24,GU_500822,45,0,2022-04-25T07:25:00,2022-04-25,PUB_5MinImbalPrcSuppInfo_202204250725.xml,2022-04-26 01:00:00.437257
7140645,1,2022-04-25T07:30:00,0,0,38.675,1,0,PT_500045,250.07,0,7.75,24,GU_500822,44,0,2022-04-25T07:25:00,2022-04-25,PUB_5MinImbalPrcSuppInfo_202204250725.xml,2022-04-26 01:00:00.437257
7140600,1,2022-04-25T08:20:00,0,0,30.432,1,0,PT_500045,250.07,0,3.898,17,GU_500822,44,0,2022-04-25T08:15:00,2022-04-25,PUB_5MinImbalPrcSuppInfo_202204250815.xml,2022-04-26 01:00:00.437257
7140599,1,2022-04-25T08:20:00,0,0,30.432,1,0,PT_500045,250.07,0,3.898,17,GU_500822,43,0,2022-04-25T08:15:00,2022-04-25,PUB_5MinImbalPrcSuppInfo_202204250815.xml,2022-04-26 01:00:00.437257
7140598,1,2022-04-25T08:20:00,0,0,30.432,1,0,PT_500045,250.07,0,3.852,16,GU_500822,42,0,2022-04-25T08:15:00,2022-04-25,PUB_5MinImbalPrcSuppInfo_202204250815.xml,2022-04-26 01:00:00.437257
7140597,1,2022-04-25T08:20:00,0,0,30.432,1,0,PT_500045,250.07,0,3.852,16,GU_500822,41,0,2022-04-25T08:15:00,2022-04-25,PUB_5MinImbalPrcSuppInfo_202204250815.xml,2022-04-26 01:00:00.437257
7140555,1,2022-04-25T07:15:00,0,0,36.872,1,0,PT_500045,250.07,0,5.36,21,GU_500822,48,0,2022-04-25T07:10:00,2022-04-25,PUB_5MinImbalPrcSuppInfo_202204250710.xml,2022-04-26 01:00:00.437257
7140554,1,2022-04-25T07:15:00,0,0,36.872,1,0,PT_500045,250.07,0,5.36,21,GU_500822,47,0,2022-04-25T07:10:00,2022-04-25,PUB_5MinImbalPrcSuppInfo_202204250710.xml,2022-04-26 01:00:00.437257
7140553,1,2022-04-25T07:15:00,0,0,36.872,1,0,PT_500045,250.07,0,2.39,20,GU_500822,46,0,2022-04-25T07:10:00,2022-04-25,PUB_5MinImbalPrcSuppInfo_202204250710.xml,2022-04-26 01:00:00.437257
7140552,1,2022-04-25T07:15:00,0,0,36.872,1,0,PT_500045,250.07,0,2.39,20,GU_500822,45,0,2022-04-25T07:10:00,2022-04-25,PUB_5MinImbalPrcSuppInfo_202204250710.xml,2022-04-26 01:00:00.437257
7140505,1,2022-04-25T08:05:00,0,1,31.901,1,0,PT_500045,250.07,1,0.478,28,GU_500822,55,0,2022-04-25T08:00:00,2022-04-25,PUB_5MinImbalPrcSuppInfo_202204250800.xml,2022-04-26 01:00:00.437257
7140504,1,2022-04-25T08:05:00,0,0.49,31.901,1,0,PT_500045,250.07,0.49,7.272,27,GU_500822,54,0,2022-04-25T08:00:00,2022-04-25,PUB_5MinImbalPrcSuppInfo_202204250800.xml,2022-04-26 01:00:00.437257
7140450,1,2022-04-25T05:40:00,0,0.91,23.354,1,0,PT_500045,250.07,0.91,6.316,18,GU_500822,46,1,2022-04-25T05:35:00,2022-04-25,PUB_5MinImbalPrcSuppInfo_202204250535.xml,2022-04-26 01:00:00.437257
7140449,1,2022-04-25T05:40:00,0,0.91,23.354,1,0,PT_500045,250.07,0.91,6.316,18,GU_500822,45,1,2022-04-25T05:35:00,2022-04-25,PUB_5MinImbalPrcSuppInfo_202204250535.xml,2022-04-26 01:00:00.437257
7140448,1,2022-04-25T05:40:00,0,0.91,23.354,1,0,PT_500045,250.07,0.91,6.316,18,GU_500822,44,1,2022-04-25T05:35:00,2022-04-25,PUB_5MinImbalPrcSuppInfo_202204250535.xml,2022-04-26 01:00:00.437257
7140447,1,2022-04-25T05:40:00,0,0,23.354,1,0,PT_500045,250.07,0,1.434,17,GU_500822,43,1,2022-04-25T05:35:00,2022-04-25,PUB_5MinImbalPrcSuppInfo_202204250535.xml,2022-04-26 01:00:00.437257
7140446,1,2022-04-25T05:40:00,0,0,23.354,1,0,PT_500045,250.07,0,1.434,17,GU_500822,42,1,2022-04-25T05:35:00,2022-04-25,PUB_5MinImbalPrcSuppInfo_202204250535.xml,2022-04-26 01:00:00.437257
7140445,1,2022-04-25T05:40:00,0,0,23.354,1,0,PT_500045,250.07,0,1.434,17,GU_500822,41,1,2022-04-25T05:35:00,2022-04-25,PUB_5MinImbalPrcSuppInfo_202204250535.xml,2022-04-26 01:00:00.437257
7140402,1,2022-04-25T07:05:00,0,0,30.468,1,0,PT_500045,250.07,0,7.272,19,GU_500822,47,0,2022-04-25T07:00:00,2022-04-25,PUB_5MinImbalPrcSuppInfo_202204250700.xml,2022-04-26 01:00:00.437257
7140401,1,2022-04-25T07:05:00,0,0,30.468,1,0,PT_500045,250.07,0,7.272,19,GU_500822,46,0,2022-04-25T07:00:00,2022-04-25,PUB_5MinImbalPrcSuppInfo_202204250700.xml,2022-04-26 01:00:00.437257
7140400,1,2022-04-25T07:05:00,0,0,30.468,1,0,PT_500045,250.07,0,0.478,18,GU_500822,45,0,2022-04-25T07:00:00,2022-04-25,PUB_5MinImbalPrcSuppInfo_202204250700.xml,2022-04-26 01:00:00.437257
7140399,1,2022-04-25T07:05:00,0,0,30.468,1,0,PT_500045,250.07,0,0.478,18,GU_500822,44,0,2022-04-25T07:00:00,2022-04-25,PUB_5MinImbalPrcSuppInfo_202204250700.xml,2022-04-26 01:00:00.437257
7140353,1,2022-04-25T07:35:00,0,0,38.679,1,0,PT_500045,250.07,0,7.272,28,GU_500822,53,0,2022-04-25T07:30:00,2022-04-25,PUB_5MinImbalPrcSuppInfo_202204250730.xml,2022-04-26 01:00:00.437257
7140352,1,2022-04-25T07:35:00,0,0,38.679,1,0,PT_500045,250.07,0,7.272,28,GU_500822,52,0,2022-04-25T07:30:00,2022-04-25,PUB_5MinImbalPrcSuppInfo_202204250730.xml,2022-04-26 01:00:00.437257
7140351,1,2022-04-25T07:35:00,0,0,38.679,1,0,PT_500045,250.07,0,0.478,27,GU_500822,51,0,2022-04-25T07:30:00,2022-04-25,PUB_5MinImbalPrcSuppInfo_202204250730.xml,2022-04-26 01:00:00.437257
7140350,1,2022-04-25T07:35:00,0,0,38.679,1,0,PT_500045,250.07,0,0.478,27,GU_500822,50,0,2022-04-25T07:30:00,2022-04-25,PUB_5MinImbalPrcSuppInfo_202204250730.xml,2022-04-26 01:00:00.437257
7140299,1,2022-04-25T06:55:00,0,0,28.731,1,0,PT_500045,250.07,0,7.079,21,GU_500822,49,0,2022-04-25T06:50:00,2022-04-25,PUB_5MinImbalPrcSuppInfo_202204250650.xml,2022-04-26 01:00:00.437257
7140298,1,2022-04-25T06:55:00,0,0,28.731,1,0,PT_500045,250.07,0,7.079,21,GU_500822,48,0,2022-04-25T06:50:00,2022-04-25,PUB_5MinImbalPrcSuppInfo_202204250650.xml,2022-04-26 01:00:00.437257
7140297,1,2022-04-25T06:55:00,0,0,28.731,1,0,PT_500045,250.07,0,0.671,20,GU_500822,47,0,2022-04-25T06:50:00,2022-04-25,PUB_5MinImbalPrcSuppInfo_202204250650.xml,2022-04-26 01:00:00.437257
7140296,1,2022-04-25T06:55:00,0,0,28.731,1,0,PT_500045,250.07,0,0.671,20,GU_500822,46,0,2022-04-25T06:50:00,2022-04-25,PUB_5MinImbalPrcSuppInfo_202204250650.xml,2022-04-26 01:00:00.437257
7140249,1,2022-04-25T07:45:00,0,0,36.456,1,0,PT_500045,250.07,0,2.39,22,GU_500822,50,0,2022-04-25T07:40:00,2022-04-25,PUB_5MinImbalPrcSuppInfo_202204250740.xml,2022-04-26 01:00:00.437257
7140248,1,2022-04-25T07:45:00,0,0,36.456,1,0,PT_500045,250.07,0,5.36,21,GU_500822,49,0,2022-04-25T07:40:00,2022-04-25,PUB_5MinImbalPrcSuppInfo_202204250740.xml,2022-04-26 01:00:00.437257
7140198,1,2022-04-25T07:10:00,0,0,34.971,1,0,PT_500045,250.07,0,6.316,21,GU_500822,50,0,2022-04-25T07:05:00,2022-04-25,PUB_5MinImbalPrcSuppInfo_202204250705.xml,2022-04-26 01:00:00.437257
7140197,1,2022-04-25T07:10:00,0,0,34.971,1,0,PT_500045,250.07,0,6.316,21,GU_500822,49,0,2022-04-25T07:05:00,2022-04-25,PUB_5MinImbalPrcSuppInfo_202204250705.xml,2022-04-26 01:00:00.437257
7140196,1,2022-04-25T07:10:00,0,0,34.971,1,0,PT_500045,250.07,0,1.434,20,GU_500822,48,0,2022-04-25T07:05:00,2022-04-25,PUB_5MinImbalPrcSuppInfo_202204250705.xml,2022-04-26 01:00:00.437257
7140195,1,2022-04-25T07:10:00,0,0,34.971,1,0,PT_500045,250.07,0,1.434,20,GU_500822,47,0,2022-04-25T07:05:00,2022-04-25,PUB_5MinImbalPrcSuppInfo_202204250705.xml,2022-04-26 01:00:00.437257
7140147,1,2022-04-25T07:40:00,0,0,37.807,1,0,PT_500045,250.07,0,1.434,24,GU_500822,51,0,2022-04-25T07:35:00,2022-04-25,PUB_5MinImbalPrcSuppInfo_202204250735.xml,2022-04-26 01:00:00.437257
7140146,1,2022-04-25T07:40:00,0,0,37.807,1,0,PT_500045,250.07,0,1.434,24,GU_500822,50,0,2022-04-25T07:35:00,2022-04-25,PUB_5MinImbalPrcSuppInfo_202204250735.xml,2022-04-26 01:00:00.437257
7140145,1,2022-04-25T07:40:00,0,0,37.807,1,0,PT_500045,250.07,0,6.316,23,GU_500822,49,0,2022-04-25T07:35:00,2022-04-25,PUB_5MinImbalPrcSuppInfo_202204250735.xml,2022-04-26 01:00:00.437257
7140144,1,2022-04-25T07:40:00,0,0,37.807,1,0,PT_500045,250.07,0,6.316,23,GU_500822,48,0,2022-04-25T07:35:00,2022-04-25,PUB_5MinImbalPrcSuppInfo_202204250735.xml,2022-04-26 01:00:00.437257
7140095,1,2022-04-25T08:15:00,0,0,31.276,1,0,PT_500045,250.07,0,5.36,23,GU_500822,53,0,2022-04-25T08:10:00,2022-04-25,PUB_5MinImbalPrcSuppInfo_202204250810.xml,2022-04-26 01:00:00.437257
7140094,1,2022-04-25T08:15:00,0,0,31.276,1,0,PT_500045,250.07,0,2.39,22,GU_500822,52,0,2022-04-25T08:10:00,2022-04-25,PUB_5MinImbalPrcSuppInfo_202204250810.xml,2022-04-26 01:00:00.437257
7140041,1,2022-04-25T06:20:00,0,1,14.405,1,0,PT_500045,250.07,1,3.898,22,GU_500822,50,1,2022-04-25T06:15:00,2022-04-25,PUB_5MinImbalPrcSuppInfo_202204250615.xml,2022-04-26 01:00:00.437257
7140040,1,2022-04-25T06:20:00,0,1,14.405,1,0,PT_500045,250.07,1,3.898,22,GU_500822,49,1,2022-04-25T06:15:00,2022-04-25,PUB_5MinImbalPrcSuppInfo_202204250615.xml,2022-04-26 01:00:00.437257
7140039,1,2022-04-25T06:20:00,0,0.55,14.405,1,0,PT_500045,250.07,0.55,3.852,21,GU_500822,48,1,2022-04-25T06:15:00,2022-04-25,PUB_5MinImbalPrcSuppInfo_202204250615.xml,2022-04-26 01:00:00.437257
7140038,1,2022-04-25T06:20:00,0,0.55,14.405,1,0,PT_500045,250.07,0.55,3.852,21,GU_500822,47,1,2022-04-25T06:15:00,2022-04-25,PUB_5MinImbalPrcSuppInfo_202204250615.xml,2022-04-26 01:00:00.437257
7139990,1,2022-04-25T06:15:00,0,0.57,17.36,1,0,PT_500045,250.07,0.57,5.36,17,GU_500822,39,1,2022-04-25T06:10:00,2022-04-25,PUB_5MinImbalPrcSuppInfo_202204250610.xml,2022-04-26 01:00:00.437257
7139989,1,2022-04-25T06:15:00,0,0.57,17.36,1,0,PT_500045,250.07,0.57,5.36,17,GU_500822,38,1,2022-04-25T06:10:00,2022-04-25,PUB_5MinImbalPrcSuppInfo_202204250610.xml,2022-04-26 01:00:00.437257
7139988,1,2022-04-25T06:15:00,0,0,17.36,1,0,PT_500045,250.07,0,2.39,16,GU_500822,37,1,2022-04-25T06:10:00,2022-04-25,PUB_5MinImbalPrcSuppInfo_202204250610.xml,2022-04-26 01:00:00.437257
7139987,1,2022-04-25T06:15:00,0,0,17.36,1,0,PT_500045,250.07,0,2.39,16,GU_500822,36,1,2022-04-25T06:10:00,2022-04-25,PUB_5MinImbalPrcSuppInfo_202204250610.xml,2022-04-26 01:00:00.437257
7139950,1,2022-04-25T06:30:00,0,0.83,9.93,0.829,0,PT_500045,250.07,1,7.75,25,GU_500822,51,1,2022-04-25T06:25:00,2022-04-25,PUB_5MinImbalPrcSuppInfo_202204250625.xml,2022-04-26 01:00:00.437257
7139949,1,2022-04-25T06:30:00,0,0.83,9.93,0.829,0,PT_500045,250.07,1,7.75,25,GU_500822,50,1,2022-04-25T06:25:00,2022-04-25,PUB_5MinImbalPrcSuppInfo_202204250625.xml,2022-04-26 01:00:00.437257
7139899,1,2022-04-25T05:20:00,0,0,10.012,0,0,PT_500045,250.07,0,3.852,30,GU_500822,47,1,2022-04-25T05:15:00,2022-04-25,PUB_5MinImbalPrcSuppInfo_202204250515.xml,2022-04-26 01:00:00.437257
7139898,1,2022-04-25T05:20:00,0,0,10.012,0,0,PT_500045,250.07,0,3.852,30,GU_500822,46,1,2022-04-25T05:15:00,2022-04-25,PUB_5MinImbalPrcSuppInfo_202204250515.xml,2022-04-26 01:00:00.437257
7139897,1,2022-04-25T05:20:00,0,0,10.012,0,0,PT_500045,250.07,0,3.852,30,GU_500822,45,1,2022-04-25T05:15:00,2022-04-25,PUB_5MinImbalPrcSuppInfo_202204250515.xml,2022-04-26 01:00:00.437257
7139896,1,2022-04-25T05:20:00,0,0,10.012,0,0,PT_500045,250.07,0,3.898,29,GU_500822,44,1,2022-04-25T05:15:00,2022-04-25,PUB_5MinImbalPrcSuppInfo_202204250515.xml,2022-04-26 01:00:00.437257
7139895,1,2022-04-25T05:20:00,0,0,10.012,0,0,PT_500045,250.07,0,3.898,29,GU_500822,43,1,2022-04-25T05:15:00,2022-04-25,PUB_5MinImbalPrcSuppInfo_202204250515.xml,2022-04-26 01:00:00.437257
7139894,1,2022-04-25T05:20:00,0,0,10.012,0,0,PT_500045,250.07,0,3.898,29,GU_500822,42,1,2022-04-25T05:15:00,2022-04-25,PUB_5MinImbalPrcSuppInfo_202204250515.xml,2022-04-26 01:00:00.437257
7139852,1,2022-04-25T05:45:00,0,0.36,25.962,1,0,PT_500045,250.07,0.36,5.36,21,GU_500822,46,1,2022-04-25T05:40:00,2022-04-25,PUB_5MinImbalPrcSuppInfo_202204250540.xml,2022-04-26 01:00:00.437257
7139851,1,2022-04-25T05:45:00,0,0.36,25.962,1,0,PT_500045,250.07,0.36,5.36,21,GU_500822,45,1,2022-04-25T05:40:00,2022-04-25,PUB_5MinImbalPrcSuppInfo_202204250540.xml,2022-04-26 01:00:00.437257
7139850,1,2022-04-25T05:45:00,0,0,25.962,1,0,PT_500045,250.07,0,2.39,20,GU_500822,44,1,2022-04-25T05:40:00,2022-04-25,PUB_5MinImbalPrcSuppInfo_202204250540.xml,2022-04-26 01:00:00.437257
7139849,1,2022-04-25T05:45:00,0,0,25.962,1,0,PT_500045,250.07,0,2.39,20,GU_500822,43,1,2022-04-25T05:40:00,2022-04-25,PUB_5MinImbalPrcSuppInfo_202204250540.xml,2022-04-26 01:00:00.437257
7139805,1,2022-04-25T06:10:00,0,1,16.139,1,0,PT_500045,250.07,1,1.434,18,GU_500822,34,1,2022-04-25T06:05:00,2022-04-25,PUB_5MinImbalPrcSuppInfo_202204250605.xml,2022-04-26 01:00:00.437257
7139804,1,2022-04-25T06:10:00,0,0.76,16.139,1,0,PT_500045,250.07,0.76,6.316,17,GU_500822,33,1,2022-04-25T06:05:00,2022-04-25,PUB_5MinImbalPrcSuppInfo_202204250605.xml,2022-04-26 01:00:00.437257
7139770,1,2022-04-25T06:40:00,0,0.46,10.482,0.46,0,PT_500045,250.07,1,1.434,29,GU_500822,53,1,2022-04-25T06:35:00,2022-04-25,PUB_5MinImbalPrcSuppInfo_202204250635.xml,2022-04-26 01:00:00.437257
7139769,1,2022-04-25T06:40:00,0,0.46,10.482,0.46,0,PT_500045,250.07,1,1.434,29,GU_500822,52,1,2022-04-25T06:35:00,2022-04-25,PUB_5MinImbalPrcSuppInfo_202204250635.xml,2022-04-26 01:00:00.437257
7139768,1,2022-04-25T06:40:00,0,0.46,10.482,0.46,0,PT_500045,250.07,1,1.434,29,GU_500822,51,1,2022-04-25T06:35:00,2022-04-25,PUB_5MinImbalPrcSuppInfo_202204250635.xml,2022-04-26 01:00:00.437257
7139767,1,2022-04-25T06:40:00,0,1,10.482,1,0,PT_500045,250.07,1,6.316,28,GU_500822,50,1,2022-04-25T06:35:00,2022-04-25,PUB_5MinImbalPrcSuppInfo_202204250635.xml,2022-04-26 01:00:00.437257
7139766,1,2022-04-25T06:40:00,0,1,10.482,1,0,PT_500045,250.07,1,6.316,28,GU_500822,49,1,2022-04-25T06:35:00,2022-04-25,PUB_5MinImbalPrcSuppInfo_202204250635.xml,2022-04-26 01:00:00.437257
7139765,1,2022-04-25T06:40:00,0,1,10.482,1,0,PT_500045,250.07,1,6.316,28,GU_500822,48,1,2022-04-25T06:35:00,2022-04-25,PUB_5MinImbalPrcSuppInfo_202204250635.xml,2022-04-26 01:00:00.437257
7139717,1,2022-04-25T05:50:00,0,0,26.337,1,0,PT_500045,250.07,0,3.898,17,GU_500822,40,1,2022-04-25T05:45:00,2022-04-25,PUB_5MinImbalPrcSuppInfo_202204250545.xml,2022-04-26 01:00:00.437257
7139716,1,2022-04-25T05:50:00,0,0,26.337,1,0,PT_500045,250.07,0,3.852,16,GU_500822,39,1,2022-04-25T05:45:00,2022-04-25,PUB_5MinImbalPrcSuppInfo_202204250545.xml,2022-04-26 01:00:00.437257
7139677,1,2022-04-25T05:05:00,0,0,-11.281,0,0,PT_500045,250.07,0,0.478,36,GU_500822,60,1,2022-04-25T05:00:00,2022-04-25,PUB_5MinImbalPrcSuppInfo_202204250500.xml,2022-04-26 01:00:00.437257
7139676,1,2022-04-25T05:05:00,0,0,-11.281,0,0,PT_500045,250.07,0,0.478,36,GU_500822,59,1,2022-04-25T05:00:00,2022-04-25,PUB_5MinImbalPrcSuppInfo_202204250500.xml,2022-04-26 01:00:00.437257
7139675,1,2022-04-25T05:05:00,0,0,-11.281,0,0,PT_500045,250.07,0,0.478,36,GU_500822,58,1,2022-04-25T05:00:00,2022-04-25,PUB_5MinImbalPrcSuppInfo_202204250500.xml,2022-04-26 01:00:00.437257
7139674,1,2022-04-25T05:05:00,0,0,-11.281,0,0,PT_500045,250.07,0,7.272,35,GU_500822,57,1,2022-04-25T05:00:00,2022-04-25,PUB_5MinImbalPrcSuppInfo_202204250500.xml,2022-04-26 01:00:00.437257
7139673,1,2022-04-25T05:05:00,0,0,-11.281,0,0,PT_500045,250.07,0,7.272,35,GU_500822,56,1,2022-04-25T05:00:00,2022-04-25,PUB_5MinImbalPrcSuppInfo_202204250500.xml,2022-04-26 01:00:00.437257
7139672,1,2022-04-25T05:05:00,0,0,-11.281,0,0,PT_500045,250.07,0,7.272,35,GU_500822,55,1,2022-04-25T05:00:00,2022-04-25,PUB_5MinImbalPrcSuppInfo_202204250500.xml,2022-04-26 01:00:00.437257
7139617,1,2022-04-25T05:10:00,0,0,-1.765,0,0,PT_500045,250.07,0,6.316,29,GU_500822,47,1,2022-04-25T05:05:00,2022-04-25,PUB_5MinImbalPrcSuppInfo_202204250505.xml,2022-04-26 01:00:00.437257
7139616,1,2022-04-25T05:10:00,0,0,-1.765,0,0,PT_500045,250.07,0,6.316,29,GU_500822,46,1,2022-04-25T05:05:00,2022-04-25,PUB_5MinImbalPrcSuppInfo_202204250505.xml,2022-04-26 01:00:00.437257
7139615,1,2022-04-25T05:10:00,0,0,-1.765,0,0,PT_500045,250.07,0,6.316,29,GU_500822,45,1,2022-04-25T05:05:00,2022-04-25,PUB_5MinImbalPrcSuppInfo_202204250505.xml,2022-04-26 01:00:00.437257
7139614,1,2022-04-25T05:10:00,0,0,-1.765,0,0,PT_500045,250.07,0,1.434,28,GU_500822,44,1,2022-04-25T05:05:00,2022-04-25,PUB_5MinImbalPrcSuppInfo_202204250505.xml,2022-04-26 01:00:00.437257
7139613,1,2022-04-25T05:10:00,0,0,-1.765,0,0,PT_500045,250.07,0,1.434,28,GU_500822,43,1,2022-04-25T05:05:00,2022-04-25,PUB_5MinImbalPrcSuppInfo_202204250505.xml,2022-04-26 01:00:00.437257
7139612,1,2022-04-25T05:10:00,0,0,-1.765,0,0,PT_500045,250.07,0,1.434,28,GU_500822,42,1,2022-04-25T05:05:00,2022-04-25,PUB_5MinImbalPrcSuppInfo_202204250505.xml,2022-04-26 01:00:00.437257
7139570,1,2022-04-25T05:35:00,0,0.82,20.102,0.819,0,PT_500045,250.07,1,7.272,25,GU_500822,59,1,2022-04-25T05:30:00,2022-04-25,PUB_5MinImbalPrcSuppInfo_202204250530.xml,2022-04-26 01:00:00.437257
7139569,1,2022-04-25T05:35:00,0,0.82,20.102,0.819,0,PT_500045,250.07,1,7.272,25,GU_500822,58,1,2022-04-25T05:30:00,2022-04-25,PUB_5MinImbalPrcSuppInfo_202204250530.xml,2022-04-26 01:00:00.437257
7139568,1,2022-04-25T05:35:00,0,0.82,20.102,0.819,0,PT_500045,250.07,1,7.272,25,GU_500822,57,1,2022-04-25T05:30:00,2022-04-25,PUB_5MinImbalPrcSuppInfo_202204250530.xml,2022-04-26 01:00:00.437257
7139567,1,2022-04-25T05:35:00,0,1,20.102,1,0,PT_500045,250.07,1,0.478,24,GU_500822,56,1,2022-04-25T05:30:00,2022-04-25,PUB_5MinImbalPrcSuppInfo_202204250530.xml,2022-04-26 01:00:00.437257
7139566,1,2022-04-25T05:35:00,0,1,20.102,1,0,PT_500045,250.07,1,0.478,24,GU_500822,55,1,2022-04-25T05:30:00,2022-04-25,PUB_5MinImbalPrcSuppInfo_202204250530.xml,2022-04-26 01:00:00.437257
